Roll_No,Semester,Subject,Internal,External,Total,Grade
IT2022054,4,Cloud Computing,16,42,58,B
IT2022054,4,Data Visualization,17,44,61,B+
IT2022054,4,Java Programming,18,36,54,B
IT2022054,5,Big Data Analytics,15,43,58,B
IT2022054,5,Business Intelligence,19,43,62,B+
IT2022054,5,Cyber Security,15,48,63,B+
IT2022054,5,Machine Learning,16,41,57,B
IT2022055,1,Communication Skills,14,35,49,C
IT2022055,1,Digital Electronics,17,27,44,C
IT2022055,1,Mathematics I,11,29,40,C
IT2022055,1,Python Programming,15,37,52,B
IT2022055,2,Data Structures,15,37,52,B
IT2022055,2,Database Management Systems,16,32,48,C
IT2022055,2,Statistics,11,33,44,C
IT2022055,2,Web Development,16,34,50,B
IT2022055,3,Computer Networks,14,37,51,B
IT2022055,3,Operating Systems,13,35,48,C
IT2022055,3,Python for Data Analytics,12,41,53,B
IT2022055,3,Software Engineering,11,32,43,C
IT2022055,4,Artificial Intelligence,17,27,44,C
IT2022055,4,Cloud Computing,14,35,49,C
IT2022055,4,Data Visualization,13,32,45,C
IT2022055,4,Java Programming,13,36,49,C
IT2022055,5,Big Data Analytics,15,30,45,C
IT2022055,5,Business Intelligence,15,33,48,C
IT2022055,5,Cyber Security,13,38,51,B
IT2022055,5,Machine Learning,13,35,48,C
IT2022056,1,Communication Skills,27,66,93,O
IT2022056,1,Digital Electronics,24,67,91,O
IT2022056,1,Mathematics I,27,69,96,O
IT2022056,1,Python Programming,26,67,93,O
IT2022056,2,Data Structures,27,64,91,O
IT2022056,2,Database Management Systems,26,67,93,O
IT2022056,2,Statistics,24,70,94,O
IT2022056,2,Web Development,25,62,87,A+
IT2022056,3,Computer Networks,28,59,87,A+
IT2022056,3,Operating Systems,28,63,91,O
IT2022056,3,Python for Data Analytics,26,69,95,O
IT2022056,3,Software Engineering,30,67,97,O
IT2022056,4,Artificial Intelligence,28,66,94,O
IT2022056,4,Cloud Computing,26,69,95,O
IT2022056,4,Data Visualization,27,63,90,O
IT2022056,4,Java Programming,26,66,92,O
IT2022056,5,Big Data Analytics,26,69,95,O
IT2022056,5,Business Intelligence,26,66,92,O
IT2022056,5,Cyber Security,24,62,86,A+
IT2022056,5,Machine Learning,28,70,98,O
IT2022057,1,Communication Skills,24,56,80,A+
IT2022057,1,Digital Electronics,23,48,71,A
IT2022057,1,Mathematics I,23,49,72,A
IT2022057,1,Python Programming,22,48,70,A
IT2022057,2,Data Structures,25,55,80,A+
IT2022057,2,Database Management Systems,25,53,78,A
IT2022057,2,Statistics,24,50,74,A
IT2022057,2,Web Development,24,53,77,A
IT2022057,3,Computer Networks,25,53,78,A
IT2022057,3,Operating Systems,23,51,74,A
IT2022057,3,Python for Data Analytics,27,47,74,A
IT2022057,3,Software Engineering,24,50,74,A
IT2022057,4,Artificial Intelligence,25,50,75,A
IT2022057,4,Cloud Computing,23,53,76,A
IT2022057,4,Data Visualization,27,53,80,A+
IT2022057,4,Java Programming,24,44,68,B+
IT2022057,5,Big Data Analytics,24,53,77,A
IT2022057,5,Business Intelligence,23,50,73,A
IT2022057,5,Cyber Security,20,48,68,B+
IT2022057,5,Machine Learning,26,52,78,A
IT2022058,1,Communication Skills,17,27,44,C
IT2022058,1,Digital Electronics,17,34,51,B
IT2022058,1,Mathematics I,17,38,55,B
IT2022058,1,Python Programming,15,33,48,C
IT2022058,2,Data Structures,10,28,38,F
IT2022058,2,Database Management Systems,13,31,44,C
IT2022058,2,Statistics,14,27,41,C
IT2022058,2,Web Development,17,28,45,C
IT2022058,3,Computer Networks,13,27,40,C
IT2022058,3,Operating Systems,10,34,44,C
IT2022058,3,Python for Data Analytics,14,31,45,C
IT2022058,3,Software Engineering,14,31,45,C
IT2022058,4,Artificial Intelligence,15,31,46,C
IT2022058,4,Cloud Computing,16,29,45,C
IT2022058,4,Data Visualization,16,31,47,C
IT2022058,4,Java Programming,13,35,48,C
IT2022058,5,Big Data Analytics,13,28,41,C
IT2022058,5,Business Intelligence,13,36,49,C
IT2022058,5,Cyber Security,16,28,44,C
IT2022058,5,Machine Learning,16,26,42,C
IT2022059,1,Communication Skills,18,45,63,B+
IT2022059,1,Digital Electronics,16,49,65,B+
IT2022059,1,Mathematics I,15,51,66,B+
IT2022059,1,Python Programming,16,49,65,B+
IT2022059,2,Data Structures,19,45,64,B+
IT2022059,2,Database Management Systems,16,43,59,B
IT2022059,2,Statistics,15,42,57,B
IT2022059,2,Web Development,16,48,64,B+
IT2022059,3,Computer Networks,15,45,60,B+
IT2022059,3,Operating Systems,18,47,65,B+
IT2022059,3,Python for Data Analytics,19,41,60,B+
IT2022059,3,Software Engineering,15,48,63,B+
IT2022059,4,Artificial Intelligence,17,47,64,B+
IT2022059,4,Cloud Computing,20,44,64,B+
IT2022059,4,Data Visualization,19,48,67,B+
IT2022059,4,Java Programming,17,51,68,B+
IT2022059,5,Big Data Analytics,15,45,60,B+
IT2022059,5,Business Intelligence,22,45,67,B+
IT2022059,5,Cyber Security,16,47,63,B+
IT2022059,5,Machine Learning,16,47,63,B+
IT2022060,1,Communication Skills,27,62,89,A+
IT2022060,1,Digital Electronics,27,55,82,A+
IT2022060,1,Mathematics I,27,58,85,A+
IT2022060,1,Python Programming,26,57,83,A+
IT2022060,2,Data Structures,27,53,80,A+
IT2022060,2,Database Management Systems,27,61,88,A+
IT2022060,2,Statistics,26,62,88,A+
IT2022060,2,Web Development,26,57,83,A+
IT2022060,3,Computer Networks,26,62,88,A+
IT2022060,3,Operating Systems,29,64,93,O
IT2022060,3,Python for Data Analytics,26,63,89,A+
IT2022060,3,Software Engineering,24,63,87,A+
IT2022060,4,Artificial Intelligence,25,61,86,A+
IT2022060,4,Cloud Computing,24,63,87,A+
IT2022060,4,Data Visualization,27,57,84,A+
IT2022060,4,Java Programming,27,60,87,A+
IT2022060,5,Big Data Analytics,24,56,80,A+
IT2022060,5,Business Intelligence,30,60,90,O
IT2022060,5,Cyber Security,27,70,97,O
IT2022060,5,Machine Learning,28,59,87,A+
IT2023001,1,Communication Skills,18,49,67,B+
IT2023001,1,Digital Electronics,20,47,67,B+
IT2023001,1,Mathematics I,19,46,65,B+
IT2023001,1,Python Programming,20,45,65,B+
IT2023001,2,Data Structures,19,49,68,B+
IT2023001,2,Database Management Systems,19,44,63,B+
IT2023001,2,Statistics,20,49,69,B+
IT2023001,2,Web Development,19,41,60,B+
IT2023001,3,Computer Networks,19,43,62,B+
IT2023001,3,Operating Systems,21,49,70,A
IT2023001,3,Python for Data Analytics,20,48,68,B+
IT2023001,3,Software Engineering,18,49,67,B+
IT2023001,4,Artificial Intelligence,22,45,67,B+
IT2023001,4,Cloud Computing,15,48,63,B+
IT2023001,4,Data Visualization,22,42,64,B+
IT2023001,4,Java Programming,19,46,65,B+
IT2023002,1,Communication Skills,19,42,61,B+
IT2023002,1,Digital Electronics,20,48,68,B+
IT2023002,1,Mathematics I,16,40,56,B
IT2023002,1,Python Programming,18,49,67,B+
IT2023002,2,Data Structures,18,39,57,B
IT2023002,2,Database Management Systems,19,41,60,B+
IT2023002,2,Statistics,19,44,63,B+
IT2023002,2,Web Development,18,43,61,B+
IT2023002,3,Computer Networks,19,39,58,B
IT2023002,3,Operating Systems,17,39,56,B
IT2023002,3,Python for Data Analytics,20,47,67,B+
IT2023002,3,Software Engineering,17,45,62,B+
IT2023002,4,Artificial Intelligence,20,48,68,B+
IT2023002,4,Cloud Computing,18,42,60,B+
IT2023002,4,Data Visualization,21,38,59,B
IT2023002,4,Java Programming,16,47,63,B+
IT2023003,1,Communication Skills,29,66,95,O
IT2023003,1,Digital Electronics,28,65,93,O
IT2023003,1,Mathematics I,26,68,94,O
IT2023003,1,Python Programming,27,64,91,O
IT2023003,2,Data Structures,27,64,91,O
IT2023003,2,Database Management Systems,28,60,88,A+
IT2023003,2,Statistics,27,62,89,A+
IT2023003,2,Web Development,25,63,88,A+
IT2023003,3,Computer Networks,25,62,87,A+
IT2023003,3,Operating Systems,27,64,91,O
IT2023003,3,Python for Data Analytics,27,65,92,O
IT2023003,3,Software Engineering,26,63,89,A+
IT2023003,4,Artificial Intelligence,24,69,93,O
IT2023003,4,Cloud Computing,29,56,85,A+
IT2023003,4,Data Visualization,30,70,100,O
IT2023003,4,Java Programming,26,59,85,A+
IT2023004,1,Communication Skills,20,46,66,B+
IT2023004,1,Digital Electronics,20,49,69,B+
IT2023004,1,Mathematics I,22,50,72,A
IT2023004,1,Python Programming,19,51,70,A
IT2023004,2,Data Structures,22,54,76,A
IT2023004,2,Database Management Systems,22,51,73,A
IT2023004,2,Statistics,21,52,73,A
IT2023004,2,Web Development,19,52,71,A
IT2023004,3,Computer Networks,20,44,64,B+
IT2023004,3,Operating Systems,21,53,74,A
IT2023004,3,Python for Data Analytics,20,49,69,B+
IT2023004,3,Software Engineering,22,48,70,A
IT2023004,4,Artificial Intelligence,22,50,72,A
IT2023004,4,Cloud Computing,21,50,71,A
IT2023004,4,Data Visualization,23,48,71,A
IT2023004,4,Java Programming,20,50,70,A
IT2023005,1,Communication Skills,21,45,66,B+
IT2023005,1,Digital Electronics,21,54,75,A
IT2023005,1,Mathematics I,18,53,71,A
IT2023005,1,Python Programming,23,47,70,A
IT2023005,2,Data Structures,22,50,72,A
IT2023005,2,Database Management Systems,20,49,69,B+
IT2023005,2,Statistics,22,48,70,A
IT2023005,2,Web Development,22,49,71,A
IT2023005,3,Computer Networks,23,50,73,A
IT2023005,3,Operating Systems,19,44,63,B+
IT2023005,3,Python for Data Analytics,20,48,68,B+
IT2023005,3,Software Engineering,23,47,70,A
IT2023005,4,Artificial Intelligence,21,48,69,B+
IT2023005,4,Cloud Computing,22,58,80,A+
IT2023005,4,Data Visualization,22,52,74,A
IT2023005,4,Java Programming,22,49,71,A
IT2023006,1,Communication Skills,25,51,76,A
IT2023006,1,Digital Electronics,25,57,82,A+
IT2023006,1,Mathematics I,28,51,79,A
IT2023006,1,Python Programming,23,47,70,A
IT2023006,2,Data Structures,24,47,71,A
IT2023006,2,Database Management Systems,22,48,70,A
IT2023006,2,Statistics,25,53,78,A
IT2023006,2,Web Development,24,47,71,A
IT2023006,3,Computer Networks,25,57,82,A+
IT2023006,3,Operating Systems,24,45,69,B+
IT2023006,3,Python for Data Analytics,23,49,72,A
IT2023006,3,Software Engineering,21,56,77,A
IT2023006,4,Artificial Intelligence,20,48,68,B+
IT2023006,4,Cloud Computing,25,49,74,A
IT2023006,4,Data Visualization,25,51,76,A
IT2023006,4,Java Programming,25,52,77,A
IT2023007,1,Communication Skills,18,36,54,B
IT2023007,1,Digital Electronics,16,41,57,B
IT2023007,1,Mathematics I,17,41,58,B
IT2023007,1,Python Programming,17,35,52,B
IT2023007,2,Data Structures,17,35,52,B
IT2023007,2,Database Management Systems,18,30,48,C
IT2023007,2,Statistics,17,37,54,B
IT2023007,2,Web Development,19,36,55,B
IT2023007,3,Computer Networks,17,45,62,B+
IT2023007,3,Operating Systems,18,33,51,B
IT2023007,3,Python for Data Analytics,19,41,60,B+
IT2023007,3,Software Engineering,17,40,57,B
IT2023007,4,Artificial Intelligence,16,48,64,B+
IT2023007,4,Cloud Computing,15,35,50,B
IT2023007,4,Data Visualization,18,43,61,B+
IT2023007,4,Java Programming,22,36,58,B
IT2023008,1,Communication Skills,25,63,88,A+
IT2023008,1,Digital Electronics,25,56,81,A+
IT2023008,1,Mathematics I,26,65,91,O
IT2023008,1,Python Programming,28,61,89,A+
IT2023008,2,Data Structures,25,58,83,A+
IT2023008,2,Database Management Systems,26,60,86,A+
IT2023008,2,Statistics,27,66,93,O
IT2023008,2,Web Development,24,61,85,A+
IT2023008,3,Computer Networks,27,64,91,O
IT2023008,3,Operating Systems,26,63,89,A+
IT2023008,3,Python for Data Analytics,27,64,91,O
IT2023008,3,Software Engineering,28,63,91,O
IT2023008,4,Artificial Intelligence,26,66,92,O
IT2023008,4,Cloud Computing,24,58,82,A+
IT2023008,4,Data Visualization,24,62,86,A+
IT2023008,4,Java Programming,29,59,88,A+
IT2023009,1,Communication Skills,12,35,47,C
IT2023009,1,Digital Electronics,12,37,49,C
IT2023009,1,Mathematics I,11,31,42,C
IT2023009,1,Python Programming,10,32,42,C
IT2023009,2,Data Structures,11,26,37,F
IT2023009,2,Database Management Systems,13,28,41,C
IT2023009,2,Statistics,10,28,38,F
IT2023009,2,Web Development,11,25,36,F
IT2023009,3,Computer Networks,13,27,40,C
IT2023009,3,Operating Systems,11,34,45,C
IT2023009,3,Python for Data Analytics,12,29,41,C
IT2023009,3,Software Engineering,11,26,37,F
IT2023009,4,Artificial Intelligence,12,32,44,C
IT2023009,4,Cloud Computing,10,34,44,C
IT2023009,4,Data Visualization,12,26,38,F
IT2023009,4,Java Programming,12,31,43,C
IT2023010,1,Communication Skills,29,64,93,O
IT2023010,1,Digital Electronics,29,63,92,O
IT2023010,1,Mathematics I,26,65,91,O
IT2023010,1,Python Programming,29,59,88,A+
IT2023010,2,Data Structures,26,55,81,A+
IT2023010,2,Database Management Systems,25,62,87,A+
IT2023010,2,Statistics,29,61,90,O
IT2023010,2,Web Development,29,63,92,O
IT2023010,3,Computer Networks,27,61,88,A+
IT2023010,3,Operating Systems,28,58,86,A+
IT2023010,3,Python for Data Analytics,28,57,85,A+
IT2023010,3,Software Engineering,30,66,96,O
IT2023010,4,Artificial Intelligence,24,58,82,A+
IT2023010,4,Cloud Computing,28,69,97,O
IT2023010,4,Data Visualization,29,59,88,A+
IT2023010,4,Java Programming,29,61,90,O
IT2023011,1,Communication Skills,26,58,84,A+
IT2023011,1,Digital Electronics,23,48,71,A
IT2023011,1,Mathematics I,27,56,83,A+
IT2023011,1,Python Programming,26,54,80,A+
IT2023011,2,Data Structures,25,53,78,A
IT2023011,2,Database Management Systems,25,47,72,A
IT2023011,2,Statistics,26,54,80,A+
IT2023011,2,Web Development,26,52,78,A
IT2023011,3,Computer Networks,25,56,81,A+
IT2023011,3,Operating Systems,24,52,76,A
IT2023011,3,Python for Data Analytics,26,56,82,A+
IT2023011,3,Software Engineering,25,53,78,A
IT2023011,4,Artificial Intelligence,21,51,72,A
IT2023011,4,Cloud Computing,23,53,76,A
IT2023011,4,Data Visualization,25,54,79,A
IT2023011,4,Java Programming,26,49,75,A
IT2023012,1,Communication Skills,27,55,82,A+
IT2023012,1,Digital Electronics,25,52,77,A
IT2023012,1,Mathematics I,24,51,75,A
IT2023012,1,Python Programming,26,49,75,A
IT2023012,2,Data Structures,21,51,72,A
IT2023012,2,Database Management Systems,23,54,77,A
IT2023012,2,Statistics,27,58,85,A+
IT2023012,2,Web Development,25,52,77,A
IT2023012,3,Computer Networks,26,50,76,A
IT2023012,3,Operating Systems,26,55,81,A+
IT2023012,3,Python for Data Analytics,25,50,75,A
IT2023012,3,Software Engineering,26,52,78,A
IT2023012,4,Artificial Intelligence,26,48,74,A
IT2023012,4,Cloud Computing,25,57,82,A+
IT2023012,4,Data Visualization,24,57,81,A+
IT2023012,4,Java Programming,25,49,74,A
IT2023013,1,Communication Skills,13,27,40,C
IT2023013,1,Digital Electronics,14,23,37,F
IT2023013,1,Mathematics I,15,27,42,C
IT2023013,1,Python Programming,14,28,42,C
IT2023013,2,Data Structures,13,33,46,C
IT2023013,2,Database Management Systems,13,28,41,C
IT2023013,2,Statistics,16,26,42,C
IT2023013,2,Web Development,15,33,48,C
IT2023013,3,Computer Networks,13,30,43,C
IT2023013,3,Operating Systems,15,31,46,C
IT2023013,3,Python for Data Analytics,12,30,42,C
IT2023013,3,Software Engineering,16,27,43,C
IT2023013,4,Artificial Intelligence,13,32,45,C
IT2023013,4,Cloud Computing,14,35,49,C
IT2023013,4,Data Visualization,18,28,46,C
IT2023013,4,Java Programming,14,28,42,C
IT2023014,1,Communication Skills,21,45,66,B+
IT2023014,1,Digital Electronics,19,43,62,B+
IT2023014,1,Mathematics I,17,48,65,B+
IT2023014,1,Python Programming,20,40,60,B+
IT2023014,2,Data Structures,18,45,63,B+
IT2023014,2,Database Management Systems,16,42,58,B
IT2023014,2,Statistics,20,42,62,B+
IT2023014,2,Web Development,18,36,54,B
IT2023014,3,Computer Networks,22,42,64,B+
IT2023014,3,Operating Systems,18,49,67,B+
IT2023014,3,Python for Data Analytics,21,41,62,B+
IT2023014,3,Software Engineering,16,47,63,B+
IT2023014,4,Artificial Intelligence,21,48,69,B+
IT2023014,4,Cloud Computing,20,40,60,B+
IT2023014,4,Data Visualization,16,43,59,B
IT2023014,4,Java Programming,16,38,54,B
IT2023015,1,Communication Skills,25,50,75,A
IT2023015,1,Digital Electronics,25,50,75,A
IT2023015,1,Mathematics I,23,53,76,A
IT2023015,1,Python Programming,22,52,74,A
IT2023015,2,Data Structures,23,55,78,A
IT2023015,2,Database Management Systems,23,52,75,A
IT2023015,2,Statistics,25,47,72,A
IT2023015,2,Web Development,23,50,73,A
IT2023015,3,Computer Networks,23,50,73,A
IT2023015,3,Operating Systems,25,50,75,A
IT2023015,3,Python for Data Analytics,24,52,76,A
IT2023015,3,Software Engineering,24,48,72,A
IT2023015,4,Artificial Intelligence,24,49,73,A
IT2023015,4,Cloud Computing,23,49,72,A
IT2023015,4,Data Visualization,25,50,75,A
IT2023015,4,Java Programming,23,53,76,A
IT2023016,1,Communication Skills,17,46,63,B+
IT2023016,1,Digital Electronics,18,42,60,B+
IT2023016,1,Mathematics I,19,32,51,B
IT2023016,1,Python Programming,14,34,48,C
IT2023016,2,Data Structures,19,42,61,B+
IT2023016,2,Database Management Systems,24,34,58,B
IT2023016,2,Statistics,18,43,61,B+
IT2023016,2,Web Development,17,40,57,B
IT2023016,3,Computer Networks,17,43,60,B+
IT2023016,3,Operating Systems,17,41,58,B
IT2023016,3,Python for Data Analytics,16,45,61,B+
IT2023016,3,Software Engineering,19,45,64,B+
IT2023016,4,Artificial Intelligence,21,41,62,B+
IT2023016,4,Cloud Computing,19,45,64,B+
IT2023016,4,Data Visualization,15,47,62,B+
IT2023016,4,Java Programming,19,38,57,B
IT2023017,1,Communication Skills,18,41,59,B
IT2023017,1,Digital Electronics,15,36,51,B
IT2023017,1,Mathematics I,17,38,55,B
IT2023017,1,Python Programming,16,40,56,B
IT2023017,2,Data Structures,18,43,61,B+
IT2023017,2,Database Management Systems,16,44,60,B+
IT2023017,2,Statistics,15,36,51,B
IT2023017,2,Web Development,16,38,54,B
IT2023017,3,Computer Networks,15,41,56,B
IT2023017,3,Operating Systems,18,41,59,B
IT2023017,3,Python for Data Analytics,17,37,54,B
IT2023017,3,Software Engineering,17,44,61,B+
IT2023017,4,Artificial Intelligence,18,47,65,B+
IT2023017,4,Cloud Computing,19,36,55,B
IT2023017,4,Data Visualization,17,39,56,B
IT2023017,4,Java Programming,16,45,61,B+
IT2023018,1,Communication Skills,12,26,38,F
IT2023018,1,Digital Electronics,11,32,43,C
IT2023018,1,Mathematics I,13,32,45,C
IT2023018,1,Python Programming,12,34,46,C
IT2023018,2,Data Structures,14,26,40,C
IT2023018,2,Database Management Systems,13,22,35,F
IT2023018,2,Statistics,11,35,46,C
IT2023018,2,Web Development,13,33,46,C
IT2023018,3,Computer Networks,11,25,36,F
IT2023018,3,Operating Systems,15,31,46,C
IT2023018,3,Python for Data Analytics,14,29,43,C
IT2023018,3,Software Engineering,13,25,38,F
IT2023018,4,Artificial Intelligence,11,31,42,C
IT2023018,4,Cloud Computing,13,25,38,F
IT2023018,4,Data Visualization,11,29,40,C
IT2023018,4,Java Programming,18,30,48,C
IT2023019,1,Communication Skills,17,41,58,B
IT2023019,1,Digital Electronics,17,40,57,B
IT2023019,1,Mathematics I,21,34,55,B
IT2023019,1,Python Programming,18,37,55,B
IT2023019,2,Data Structures,15,39,54,B
IT2023019,2,Database Management Systems,18,33,51,B
IT2023019,2,Statistics,18,41,59,B
IT2023019,2,Web Development,17,43,60,B+
IT2023019,3,Computer Networks,16,34,50,B
IT2023019,3,Operating Systems,16,43,59,B
IT2023019,3,Python for Data Analytics,16,37,53,B
IT2023019,3,Software Engineering,18,36,54,B
IT2023019,4,Artificial Intelligence,15,37,52,B
IT2023019,4,Cloud Computing,16,35,51,B
IT2023019,4,Data Visualization,15,39,54,B
IT2023019,4,Java Programming,22,44,66,B+
IT2023020,1,Communication Skills,19,40,59,B
IT2023020,1,Digital Electronics,19,42,61,B+
IT2023020,1,Mathematics I,18,35,53,B
IT2023020,1,Python Programming,18,45,63,B+
IT2023020,2,Data Structures,17,43,60,B+
IT2023020,2,Database Management Systems,18,41,59,B
IT2023020,2,Statistics,19,36,55,B
IT2023020,2,Web Development,18,45,63,B+
IT2023020,3,Computer Networks,17,44,61,B+
IT2023020,3,Operating Systems,17,49,66,B+
IT2023020,3,Python for Data Analytics,16,41,57,B
IT2023020,3,Software Engineering,17,44,61,B+
IT2023020,4,Artificial Intelligence,16,47,63,B+
IT2023020,4,Cloud Computing,17,46,63,B+
IT2023020,4,Data Visualization,19,37,56,B
IT2023020,4,Java Programming,20,43,63,B+
IT2023021,1,Communication Skills,20,45,65,B+
IT2023021,1,Digital Electronics,21,51,72,A
IT2023021,1,Mathematics I,21,46,67,B+
IT2023021,1,Python Programming,17,45,62,B+
IT2023021,2,Data Structures,22,46,68,B+
IT2023021,2,Database Management Systems,18,44,62,B+
IT2023021,2,Statistics,19,50,69,B+
IT2023021,2,Web Development,21,48,69,B+
IT2023021,3,Computer Networks,18,45,63,B+
IT2023021,3,Operating Systems,15,47,62,B+
IT2023021,3,Python for Data Analytics,20,43,63,B+
IT2023021,3,Software Engineering,18,49,67,B+
IT2023021,4,Artificial Intelligence,16,42,58,B
IT2023021,4,Cloud Computing,19,46,65,B+
IT2023021,4,Data Visualization,19,43,62,B+
IT2023021,4,Java Programming,20,47,67,B+
IT2023022,1,Communication Skills,25,62,87,A+
IT2023022,1,Digital Electronics,27,62,89,A+
IT2023022,1,Mathematics I,28,66,94,O
IT2023022,1,Python Programming,26,63,89,A+
IT2023022,2,Data Structures,25,60,85,A+
IT2023022,2,Database Management Systems,25,62,87,A+
IT2023022,2,Statistics,26,58,84,A+
IT2023022,2,Web Development,29,59,88,A+
IT2023022,3,Computer Networks,27,60,87,A+
IT2023022,3,Operating Systems,28,55,83,A+
IT2023022,3,Python for Data Analytics,28,60,88,A+
IT2023022,3,Software Engineering,27,55,82,A+
IT2023022,4,Artificial Intelligence,28,58,86,A+
IT2023022,4,Cloud Computing,25,63,88,A+
IT2023022,4,Data Visualization,27,60,87,A+
IT2023022,4,Java Programming,28,66,94,O
IT2023023,1,Communication Skills,16,38,54,B
IT2023023,1,Digital Electronics,16,36,52,B
IT2023023,1,Mathematics I,18,37,55,B
IT2023023,1,Python Programming,14,39,53,B
IT2023023,2,Data Structures,18,37,55,B
IT2023023,2,Database Management Systems,16,41,57,B
IT2023023,2,Statistics,17,36,53,B
IT2023023,2,Web Development,16,41,57,B
IT2023023,3,Computer Networks,16,34,50,B
IT2023023,3,Operating Systems,18,39,57,B
IT2023023,3,Python for Data Analytics,18,35,53,B
IT2023023,3,Software Engineering,16,45,61,B+
IT2023023,4,Artificial Intelligence,17,48,65,B+
IT2023023,4,Cloud Computing,20,41,61,B+
IT2023023,4,Data Visualization,18,35,53,B
IT2023023,4,Java Programming,15,35,50,B
IT2023024,1,Communication Skills,25,56,81,A+
IT2023024,1,Digital Electronics,25,50,75,A
IT2023024,1,Mathematics I,23,49,72,A
IT2023024,1,Python Programming,22,57,79,A
IT2023024,2,Data Structures,23,58,81,A+
IT2023024,2,Database Management Systems,25,57,82,A+
IT2023024,2,Statistics,23,56,79,A
IT2023024,2,Web Development,23,48,71,A
IT2023024,3,Computer Networks,24,58,82,A+
IT2023024,3,Operating Systems,24,54,78,A
IT2023024,3,Python for Data Analytics,25,47,72,A
IT2023024,3,Software Engineering,23,51,74,A
IT2023024,4,Artificial Intelligence,26,49,75,A
IT2023024,4,Cloud Computing,23,53,76,A
IT2023024,4,Data Visualization,21,53,74,A
IT2023024,4,Java Programming,24,58,82,A+
IT2023025,1,Communication Skills,15,45,60,B+
IT2023025,1,Digital Electronics,16,42,58,B
IT2023025,1,Mathematics I,20,45,65,B+
IT2023025,1,Python Programming,17,42,59,B
IT2023025,2,Data Structures,19,35,54,B
IT2023025,2,Database Management Systems,19,43,62,B+
IT2023025,2,Statistics,17,32,49,C
IT2023025,2,Web Development,18,38,56,B
IT2023025,3,Computer Networks,17,37,54,B
IT2023025,3,Operating Systems,17,45,62,B+
IT2023025,3,Python for Data Analytics,18,39,57,B
IT2023025,3,Software Engineering,18,46,64,B+
IT2023025,4,Artificial Intelligence,22,48,70,A
IT2023025,4,Cloud Computing,15,41,56,B
IT2023025,4,Data Visualization,15,37,52,B
IT2023025,4,Java Programming,20,36,56,B
IT2023026,1,Communication Skills,27,58,85,A+
IT2023026,1,Digital Electronics,27,66,93,O
IT2023026,1,Mathematics I,28,66,94,O
IT2023026,1,Python Programming,24,68,92,O
IT2023026,2,Data Structures,27,65,92,O
IT2023026,2,Database Management Systems,26,68,94,O
IT2023026,2,Statistics,27,64,91,O
IT2023026,2,Web Development,29,67,96,O
IT2023026,3,Computer Networks,28,67,95,O
IT2023026,3,Operating Systems,28,64,92,O
IT2023026,3,Python for Data Analytics,26,63,89,A+
IT2023026,3,Software Engineering,29,68,97,O
IT2023026,4,Artificial Intelligence,28,64,92,O
IT2023026,4,Cloud Computing,26,61,87,A+
IT2023026,4,Data Visualization,24,69,93,O
IT2023026,4,Java Programming,30,64,94,O
IT2023027,1,Communication Skills,21,49,70,A
IT2023027,1,Digital Electronics,22,51,73,A
IT2023027,1,Mathematics I,22,56,78,A
IT2023027,1,Python Programming,24,61,85,A+
IT2023027,2,Data Structures,25,52,77,A
IT2023027,2,Database Management Systems,25,49,74,A
IT2023027,2,Statistics,25,56,81,A+
IT2023027,2,Web Development,23,49,72,A
IT2023027,3,Computer Networks,25,57,82,A+
IT2023027,3,Operating Systems,25,52,77,A
IT2023027,3,Python for Data Analytics,26,55,81,A+
IT2023027,3,Software Engineering,21,56,77,A
IT2023027,4,Artificial Intelligence,24,51,75,A
IT2023027,4,Cloud Computing,26,51,77,A
IT2023027,4,Data Visualization,24,55,79,A
IT2023027,4,Java Programming,21,55,76,A
IT2023028,1,Communication Skills,24,66,90,O
IT2023028,1,Digital Electronics,27,65,92,O
IT2023028,1,Mathematics I,30,65,95,O
IT2023028,1,Python Programming,26,61,87,A+
IT2023028,2,Data Structures,24,67,91,O
IT2023028,2,Database Management Systems,24,70,94,O
IT2023028,2,Statistics,28,60,88,A+
IT2023028,2,Web Development,26,66,92,O
IT2023028,3,Computer Networks,25,70,95,O
IT2023028,3,Operating Systems,28,61,89,A+
IT2023028,3,Python for Data Analytics,27,63,90,O
IT2023028,3,Software Engineering,26,62,88,A+
IT2023028,4,Artificial Intelligence,24,67,91,O
IT2023028,4,Cloud Computing,30,55,85,A+
IT2023028,4,Data Visualization,25,66,91,O
IT2023028,4,Java Programming,24,68,92,O
IT2023029,1,Communication Skills,17,48,65,B+
IT2023029,1,Digital Electronics,20,50,70,A
IT2023029,1,Mathematics I,20,46,66,B+
IT2023029,1,Python Programming,20,52,72,A
IT2023029,2,Data Structures,23,47,70,A
IT2023029,2,Database Management Systems,19,51,70,A
IT2023029,2,Statistics,24,49,73,A
IT2023029,2,Web Development,23,48,71,A
IT2023029,3,Computer Networks,22,52,74,A
IT2023029,3,Operating Systems,22,51,73,A
IT2023029,3,Python for Data Analytics,19,50,69,B+
IT2023029,3,Software Engineering,22,51,73,A
IT2023029,4,Artificial Intelligence,22,49,71,A
IT2023029,4,Cloud Computing,20,50,70,A
IT2023029,4,Data Visualization,21,54,75,A
IT2023029,4,Java Programming,20,51,71,A
IT2023030,1,Communication Skills,26,50,76,A
IT2023030,1,Digital Electronics,25,62,87,A+
